,clean_text,clean_tokens,reviews.doRecommend,reviews.rating,sentiment
121,love show wish could watch movies tc shows tube hopefully add soon,"['love', 'show', 'wish', 'could', 'watch', 'movies', 'tc', 'shows', 'tube', 'hopefully', 'add', 'soon']",True,4,1
122,love products one exceptional well able look house away waiting update access apps future,"['love', 'products', 'one', 'exceptional', 'well', 'able', 'look', 'house', 'away', 'waiting', 'update', 'access', 'apps', 'future']",True,5,1
123,little putsy far continuous updates think make great device stay connected family bought second dad knows might replace land line someday gets better think original bit better responding enjoy one kitchen /aka hub house,"['little', 'putsy', 'far', 'continuous', 'updates', 'think', 'make', 'great', 'device', 'stay', 'connected', 'family', 'bought', 'second', 'dad', 'knows', 'might', 'replace', 'land', 'line', 'someday', 'gets', 'better', 'think', 'original', 'bit', 'better', 'responding', 'enjoy', 'one', 'kitchen', '/aka', 'hub', 'house']",True,4,1
124,heart screen 1000s things make much easier recommendation simarly priced screenless plus,"['heart', 'screen', '1000s', 'things', 'make', 'much', 'easier', 'recommendation', 'simarly', 'priced', 'screenless', 'plus']",True,5,1
125,show best products love hands-free able see things screen,"['show', 'best', 'products', 'love', 'hands-free', 'able', 'see', 'things', 'screen']",True,5,1
126,2 house work great bought 4 christmas gifts family,"['2', 'house', 'work', 'great', 'bought', '4', 'christmas', 'gifts', 'family']",True,5,1
127,love love able watch news briefings seeing lyrics songs much kitchen use everyday,"['love', 'love', 'able', 'watch', 'news', 'briefings', 'seeing', 'lyrics', 'songs', 'much', 'kitchen', 'use', 'everyday']",True,5,1
128,unit good job playing music music hears voice good although gets confused times tell turn particular lamp slowly pronunciate like music shows lyrics need family account music plan different music different units different rooms time though,"['unit', 'good', 'job', 'playing', 'music', 'music', 'hears', 'voice', 'good', 'although', 'gets', 'confused', 'times', 'tell', 'turn', 'particular', 'lamp', 'slowly', 'pronunciate', 'like', 'music', 'shows', 'lyrics', 'need', 'family', 'account', 'music', 'plan', 'different', 'music', 'different', 'units', 'different', 'rooms', 'time', 'though']",True,5,1
129,it⊙s awesome able control lighting lots controls,"['it⊙s', 'awesome', 'able', 'control', 'lighting', 'lots', 'controls']",True,5,1
130,i⊙m big fan seemed like brainer like lot i⊙m disappointed google pulling youtube functionality also feel like original speaker sounded little better listened better kitchen related background noise,"['i⊙m', 'big', 'fan', 'seemed', 'like', 'brainer', 'like', 'lot', 'i⊙m', 'disappointed', 'google', 'pulling', 'youtube', 'functionality', 'also', 'feel', 'like', 'original', 'speaker', 'sounded', 'little', 'better', 'listened', 'better', 'kitchen', 'related', 'background', 'noise']",True,4,1
131,jealous son showed us show things capable since aol eliminated instant messaging wife less able communicate offices separate floors got two shows two spots intercom easily use music many things probably start using smart home devices also control fun device seems getting better time,"['jealous', 'son', 'showed', 'us', 'show', 'things', 'capable', 'since', 'aol', 'eliminated', 'instant', 'messaging', 'wife', 'less', 'able', 'communicate', 'offices', 'separate', 'floors', 'got', 'two', 'shows', 'two', 'spots', 'intercom', 'easily', 'use', 'music', 'many', 'things', 'probably', 'start', 'using', 'smart', 'home', 'devices', 'also', 'control', 'fun', 'device', 'seems', 'getting', 'better', 'time']",True,5,1
132,use monitor cloud camera works great tell show us camera boom there⊙s video feed super easy link plus dot show,"['use', 'monitor', 'cloud', 'camera', 'works', 'great', 'tell', 'show', 'us', 'camera', 'boom', 'there⊙s', 'video', 'feed', 'super', 'easy', 'link', 'plus', 'dot', 'show']",True,4,1
133,use almost every day fun ask questions music great check weather listen nprnews,"['use', 'almost', 'every', 'day', 'fun', 'ask', 'questions', 'music', 'great', 'check', 'weather', 'listen', 'nprnews']",True,5,1
134,love playing music talking looking camera three screen,"['love', 'playing', 'music', 'talking', 'looking', 'camera', 'three', 'screen']",True,5,1
135,love show 3rd one purchased two presents family christmas one love able hear music connect family via video ask questions best purchase could made,"['love', 'show', '3rd', 'one', 'purchased', 'two', 'presents', 'family', 'christmas', 'one', 'love', 'able', 'hear', 'music', 'connect', 'family', 'via', 'video', 'ask', 'questions', 'best', 'purchase', 'could', 'made']",True,5,1
136,awesome sound unexpected nice seeing info screen recipes song lyrics weather etc,"['awesome', 'sound', 'unexpected', 'nice', 'seeing', 'info', 'screen', 'recipes', 'song', 'lyrics', 'weather', 'etc']",True,4,1
137,love capability see screen allows use hands,"['love', 'capability', 'see', 'screen', 'allows', 'use', 'hands']",True,4,1
138,screen really nice great videos would definetly recommend,"['screen', 'really', 'nice', 'great', 'videos', 'would', 'definetly', 'recommend']",True,5,1
139,bought two-for deal presents mother learning curve since one going son teach looks like neat appliance want see weather music turning lights ...,"['bought', 'two-for', 'deal', 'presents', 'mother', 'learning', 'curve', 'since', 'one', 'going', 'son', 'teach', 'looks', 'like', 'neat', 'appliance', 'want', 'see', 'weather', 'music', 'turning', 'lights', '...']",True,4,1
140,far favorite product bought one every bedroom home,"['far', 'favorite', 'product', 'bought', 'one', 'every', 'bedroom', 'home']",True,5,1
141,fun music ready voice command use unlimited nearly everything good view recipes allrecipes keep kitchen reference musical ambience video good youtube functionality would nice regular tv though probably providers .. nice photo background lastly lyrics screen music played,"['fun', 'music', 'ready', 'voice', 'command', 'use', 'unlimited', 'nearly', 'everything', 'good', 'view', 'recipes', 'allrecipes', 'keep', 'kitchen', 'reference', 'musical', 'ambience', 'video', 'good', 'youtube', 'functionality', 'would', 'nice', 'regular', 'tv', 'though', 'probably', 'providers', '..', 'nice', 'photo', 'background', 'lastly', 'lyrics', 'screen', 'music', 'played']",True,5,1
142,using original seldomly decided get show ... use show lot simple set make calls video great product,"['using', 'original', 'seldomly', 'decided', 'get', 'show', '...', 'use', 'show', 'lot', 'simple', 'set', 'make', 'calls', 'video', 'great', 'product']",True,5,1
143,say little confusing frustrating getting verification code waited 20 minutes requested another code nothing ... nother one ... still nothing started set device 8.30 11.20 fed .. step away .... 5 hours went shopping mall recieved 4 codes ....,"['say', 'little', 'confusing', 'frustrating', 'getting', 'verification', 'code', 'waited', '20', 'minutes', 'requested', 'another', 'code', 'nothing', '...', 'nother', 'one', '...', 'still', 'nothing', 'started', 'set', 'device', '8.30', '11.20', 'fed', '..', 'step', 'away', '....', '5', 'hours', 'went', 'shopping', 'mall', 'recieved', '4', 'codes', '....']",False,2,0
144,dad uses speaker tv ... loves use traditional way ... speaker option discovered added benefit,"['dad', 'uses', 'speaker', 'tv', '...', 'loves', 'use', 'traditional', 'way', '...', 'speaker', 'option', 'discovered', 'added', 'benefit']",True,5,1
145,runs entire house show great addition family everyone needs one,"['runs', 'entire', 'house', 'show', 'great', 'addition', 'family', 'everyone', 'needs', 'one']",True,4,1
146,replaced regular unit allows video chat son college replaces digital picture frame affordable price,"['replaced', 'regular', 'unit', 'allows', 'video', 'chat', 'son', 'college', 'replaces', 'digital', 'picture', 'frame', 'affordable', 'price']",True,5,1
147,love show best feature flash bringing gives us rundown news weather morning,"['love', 'show', 'best', 'feature', 'flash', 'bringing', 'gives', 'us', 'rundown', 'news', 'weather', 'morning']",True,5,1
148,girlfriend loves show bought two ...,"['girlfriend', 'loves', 'show', 'bought', 'two', '...']",True,5,1
149,along tv prime membership music subscription home automation devices app phone system functional,"['along', 'tv', 'prime', 'membership', 'music', 'subscription', 'home', 'automation', 'devices', 'app', 'phone', 'system', 'functional']",True,5,1
150,it⊙s screen sounds pretty decent countertop device wife loves kitchen recipes weather music fun,"['it⊙s', 'screen', 'sounds', 'pretty', 'decent', 'countertop', 'device', 'wife', 'loves', 'kitchen', 'recipes', 'weather', 'music', 'fun']",True,5,1
151,purchased present friend since video chat check quality video great,"['purchased', 'present', 'friend', 'since', 'video', 'chat', 'check', 'quality', 'video', 'great']",True,4,1
152,like another person house talk wife,"['like', 'another', 'person', 'house', 'talk', 'wife']",True,4,1
153,really love use everyday works great,"['really', 'love', 'use', 'everyday', 'works', 'great']",True,5,1
154,struggled surprise christmas gift year store sales rep suggested hit,"['struggled', 'surprise', 'christmas', 'gift', 'year', 'store', 'sales', 'rep', 'suggested', 'hit']",True,5,1
155,show game changer amazing one watch video see door things limitless like personal assistant,"['show', 'game', 'changer', 'amazing', 'one', 'watch', 'video', 'see', 'door', 'things', 'limitless', 'like', 'personal', 'assistant']",True,5,1
156,another great product super fun great entertaining family guests,"['another', 'great', 'product', 'super', 'fun', 'great', 'entertaining', 'family', 'guests']",True,5,1
157,great product fun use easy set begin useing,"['great', 'product', 'fun', 'use', 'easy', 'set', 'begin', 'useing']",True,5,1
158,gift relative said loved gift,"['gift', 'relative', 'said', 'loved', 'gift']",True,4,1
159,screen adds appeal product,"['screen', 'adds', 'appeal', 'product']",True,5,1
160,purchased buying dot daughter thought would fun family play music every day every one family enjoying dislike doesn⊙t hub,"['purchased', 'buying', 'dot', 'daughter', 'thought', 'would', 'fun', 'family', 'play', 'music', 'every', 'day', 'every', 'one', 'family', 'enjoying', 'dislike', 'doesn⊙t', 'hub']",True,4,1
161,live show easy set use one kitchen one main bathroom,"['live', 'show', 'easy', 'set', 'use', 'one', 'kitchen', 'one', 'main', 'bathroom']",True,5,1
162,may new would thought simple commands would able respond already amount charges come better instructions including specifically download one device iphone etc make apps ready go dropped ball one,"['may', 'new', 'would', 'thought', 'simple', 'commands', 'would', 'able', 'respond', 'already', 'amount', 'charges', 'come', 'better', 'instructions', 'including', 'specifically', 'download', 'one', 'device', 'iphone', 'etc', 'make', 'apps', 'ready', 'go', 'dropped', 'ball', 'one']",False,3,0
163,previously owned nucleus device similar device great device lot bugs much returned device masterpiece tied universe used intercom throughout house echos also used view things even call people directly amazing piece hardware proud developing beautiful device,"['previously', 'owned', 'nucleus', 'device', 'similar', 'device', 'great', 'device', 'lot', 'bugs', 'much', 'returned', 'device', 'masterpiece', 'tied', 'universe', 'used', 'intercom', 'throughout', 'house', 'echos', 'also', 'used', 'view', 'things', 'even', 'call', 'people', 'directly', 'amazing', 'piece', 'hardware', 'proud', 'developing', 'beautiful', 'device']",True,5,1
164,love show kitchen use almost daily listen music cook also find new recipes try use help homework whole family uses ease everyone loves,"['love', 'show', 'kitchen', 'use', 'almost', 'daily', 'listen', 'music', 'cook', 'also', 'find', 'new', 'recipes', 'try', 'use', 'help', 'homework', 'whole', 'family', 'uses', 'ease', 'everyone', 'loves']",True,5,1
165,love took place bedroom,"['love', 'took', 'place', 'bedroom']",True,5,1
166,fantastic product exactly described great gift idea,"['fantastic', 'product', 'exactly', 'described', 'great', 'gift', 'idea']",True,5,1
